reaction_type,epoch_number,target_protein,miner_uid,molecule_id,smiles,final_score,miner_hotkey,miner_coldkey,created_at
rxn:2,23190,Q4QQW4,14,rxn:2:102704:135955,CCc1ccc2[nH]nc(NC(C)c3cnc(OC)c4[nH]ccc34)c2c1,0.1393696117401123,5FLFxfZHgSdKfUCiCfSGainQohZx96Nn7NigoqWrRBfs4tQ8,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,27,rxn:2:166916:169326,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cc3c(s2)CCCC3)s1,0.1376532932807659,5Cu82Kk362oZUA3Lk91TwYcmzpRbTL9YW5DFkRX91E9puZfM,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,15,rxn:2:82936:131613,Cc1nccc2c(C(C)Nc3cc(-c4cc[nH]n4)ccn3)csc12,0.1354909216364225,5CFVtQjHeZ4iTbMf6Fug7E1aLAKeERDEAomffRhSqaNDYJtp,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,25,rxn:2:166916:85400,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cccnc2)s1,0.1344157503201411,5C5NXpbaYFuB11bYP5rNPguQmZWMfwWupFULbJnFbsqwdHKb,5F7TexzUicpdUCtrDUK54n14Kdt8Scc2AaFnZZdGN4JecHaE,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,2,rxn:2:89710:119437,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1cc2cccnc2s1,0.133721253146296,5Cf7GeZrmBJDCj6RVat3fcQUhfdFAT3MfwyYdzZEndP4NPTe,5CAHGGttoG4vwhnovZragtmJbp7GkNVrUXbqMrfUxiYXAPJn,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,4,rxn:2:143189:95550,Cc1nc(-c2cccs2)sc1C(C)Nc1nc2c(ncn2N=O)c(=O)[nH]1,0.133604489839994,5DUmwxNP3TLUF71vXZrCEhxvdGo72Mg3i97BhjCpTGZhdd3y,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,53,rxn:2:78020:131613,Cc1nccc2c(C(C)Nc3nc4ccccc4[nH]3)csc12,0.1335424564101479,5CtAbmpfdaNAsbyt9Cz5Nr4uimKHQPRrKia8WwYT8DKPLwvC,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,19,rxn:2:118285:155096,CCc1nc(C)c(-c2ccc(C(C)Nc3nc(N(C)C)[nH]c(=O)c3N=O)s2)s1,0.1333130321332387,5FX1WLHvQnVsxsV6rGfek6atkUyoG69TEHUECHXTfRFqERCx,5FC9JzvvCLCE33xQYEiEuzeFGpUY3AbZkTyx731JjaV3mGkD,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,21,rxn:2:143189:153989,CSc1ccc(-c2ncc(C(C)Nc3nc4c(ncn4N=O)c(=O)[nH]3)s2)cc1,0.1311110045228686,5DEyd2sKqXJMxJ1Fct5UWgPssks3vmqciedzBKcV3c5nxQFa,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,3,rxn:2:126227:144543,CCc1c(NC(C)c2ccc(-c3ncc(SC)cn3)s2)nc(N(C)C)[nH]c1=O,0.1303728776318686,5H1RZMrwFGFBkxTnr97RdymDXCcq2aRhvjWbjN4eyAhnP5rA,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,47,rxn:2:143189:107408,CC(Nc1nc2c(ncn2N=O)c(=O)[nH]1)c1ccc(-c2ccsc2)s1,0.1296939659118652,5HTmwrcmqjgs5iGYppJ8ujMCnCp3dnwHxvPLUGzCTUM4NRan,5ExiQCRMeekU5w4RNfL6AsxgQZjcpTBseNZLPW5Zfgyh7pJd,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,38,rxn:2:126227:166533,CCc1c(NC(C)c2ccc(-c3ncc4[nH]ccc4n3)s2)nc(N(C)C)[nH]c1=O,0.1292667923302486,5FEumR4bePnD8wbXUEQTQKGWgqrh3CSRKFgv3kHA8hjnMVfp,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,22,rxn:2:118285:142273,CC(Nc1nc(N(C)C)[nH]c(=O)c1N=O)c1ccc(-c2cnc(N(C)C)s2)s1,0.1273217243807656,5CQ4v4QV2UR9QCpxozJqXTumPLySZYUk4Jfn7VvzYQaNBUiw,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,18,rxn:2:76355:112961,Cc1cccc2[nH]c(C(C)Nc3cc4cnsc4cn3)cc12,0.1179277355020696,5CZspf3UVUokqhqvNGnuv8MWYWSDNUPRyj1BxyaR8nwRfmug,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,17,rxn:2:79667:87505,Cc1n[nH]c2ncc(C(C)Nc3cc(C)c4nnsc4c3)cc12,0.1164051268411719,5FjSxGWFGQJQPfzxSLk9gvZAyHJPNuTDvxzuURCuyk6nYChz,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,6,rxn:2:135979:107408,Cc1[nH]nc2ncc(NC(C)c3ccc(-c4ccsc4)s3)cc12,0.1116964169170546,5FLPhFDnajbTckwont9g976dKiiZGsdvtRxw9iFNvtHdrz5u,5FQoP9kkvcPYHbRzLTuWPXB1owLsxJsW8QG7W9qvP4fJ5XH7,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,10,rxn:2:159347:123047,COc1ccnc2c(C(C)Nc3cc(-c4ccccc4)nc(C4CC4)n3)c[nH]c12,0.0892816370931165,5DDEGa8t9ghv92E2sjyCK2k8DfFpFYuLsJ6j7KsGVVX1EDtJ,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,37,rxn:2:117176:154249,CSc1ncc(-c2ncc(C(C)Nc3cc(OCC(C)C)nc(C4CCCO4)n3)s2)cn1,0.07037807255983353,5CPHBmygku4FKx3xSeUnoMfn7cGie5xfkB7Fms1XuRafiu4R,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,58,rxn:2:115127:66145,CCCCc1cc(NC(C)c2cccn3ncnc23)nc(C2CC2)n1,0.05936236917972565,5CPdehZC5Ga2sicQNDydQTNkCp1kbZpvGvGU1c8mgZp4e8ab,5FgdHCpEA2KLxyuTzBrx9BSCrzKjFuyXog8YiJ2ZmYV2F2kH,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,49,rxn:2:122879:144730,Cc1c(C(C)Nc2cc(CC3CC3)nc(C3CC3)n2)cnc2nccnc12,0.05147900459942994,5HHDjQZ9CZ948dtzKo6RJHwrSLceRfG1DecFN6Rt7orpKUq4,5CUiMYcMPFtMmjdov6yqWuWsMyhbs4naNxDiCGeUQP2RKFqP,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,42,rxn:2:117578:103336,CCc1csc(C(C)Nc2cc(-c3cnccn3)n[nH]2)c1,0.03541578139577593,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-09T22:52:20+00:00
rxn:2,23190,Q4QQW4,43,rxn:2:154840:149683,CCCC(Nc1c2c(nc3cc(C)nn13)CCC2)c1ccc(-c2ccc3[nH][nH]c(=O)c3c2)cc1,0.03277453955482034,5FHxcxoJ4y5uPV5vufxU8iURosgNMjaZ39Qg2VMzEy2ppct5,5EeTKGrMYjXLqQYJmVUtds6hNuUvAaz8iswWpELSJGbvJN7D,2026-06-09T22:52:20+00:00
rxn:2,23196,Q4QQW4,25,rxn:2:89710:102427,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1ccc2sncc2c1,0.1533237384713214,5CZspf3UVUokqhqvNGnuv8MWYWSDNUPRyj1BxyaR8nwRfmug,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,38,rxn:2:74718:131613,Cc1nccc2c(C(C)Nc3ccc(-c4ccsc4)cn3)csc12,0.1527869949738185,5FEumR4bePnD8wbXUEQTQKGWgqrh3CSRKFgv3kHA8hjnMVfp,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,35,rxn:2:131373:82325,CC(Nc1ncc([S-])cn1)c1ccc2ncccc2c1,0.1522841036319733,5EbkgiLWxKj4T2UTUqFnF7sJEhAmFGme4oGpKWiVrS1YjPGi,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,56,rxn:2:131373:82325,CC(Nc1ncc([S-])cn1)c1ccc2ncccc2c1,0.1522841036319733,5DfWzqT3eydoTBzTh1oby9ZoYYWsP4bQ4NWrhRzf47xoepjd,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,50,rxn:2:109908:131613,Cc1nccc2c(C(C)Nc3cc(-c4cccs4)ncn3)csc12,0.1509990940491358,5G1Exww53xg6TtNd3mvoxm2Ea6gcALPMXJaAmXN1UQWnrXbM,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,30,rxn:2:118188:87505,Cc1n[nH]c2ncc(C(C)Nc3cncc4ncsc34)cc12,0.1497574123469266,5DPfpjUqjCqr4fXah2xM64pVW7fBwpPNzFFf6c9waVXiP5BB,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,39,rxn:2:82462:131613,Cc1nccc2c(C(C)Nc3ccc4ncoc4c3)csc12,0.1491941755468195,5Fn1Br6GtecrJEef3wHjmo8ifjcYbEgoHLQKwEmt1LUe1wWb,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,4,rxn:2:166916:169340,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2cc3ccccc3s2)s1,0.1473018506477619,5EJDguDZhDm4dKpUgf1y6nGcoRHjmFpbtYMwMhWSm6GZncnB,5GZDZJZok82n7cY7XZ3M77WjfCowWwAVaCRk9pNXGtnN4zzx,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,41,rxn:2:112862:87505,Cc1n[nH]c2ncc(C(C)Nc3cccc(-c4cc[nH]c4)c3)cc12,0.1446669896443685,5EJ7P3hso6z4FShPwohWEqfDAE3BXhNSTUkVA2NnLuGCJwX1,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,29,rxn:2:143189:122772,Cc1ccc(-c2ncc(C(C)Nc3nc4c(ncn4N=O)c(=O)[nH]3)s2)s1,0.1433312205167917,5HKuuPHERHZ65EGs5UVTMPYN8sExcwusJw1AMcHXEv9yYtyN,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,63,rxn:2:96282:82442,COc1ncc(C(C)Nc2cc(-c3ccsc3)ccn2)n2cnnc12,0.1429779744148254,5Ek25STm4aUT4CeKkLNzjTgXVy4LaNp8vdjoNFtX5w5UGDWT,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,31,rxn:2:89710:136054,Cc1cc2cc(C(C)Nc3ncc(-c4cn[nH]c4)cn3)ccn2n1,0.1428997367620468,5DEyd2sKqXJMxJ1Fct5UWgPssks3vmqciedzBKcV3c5nxQFa,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,47,rxn:2:89710:72130,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1ccc2c(c1)COC2,0.1424816276716149,5H1RZMrwFGFBkxTnr97RdymDXCcq2aRhvjWbjN4eyAhnP5rA,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,8,rxn:2:131373:93243,CC1Cc2cc(C(C)Nc3ncc([S-])cn3)ccc2O1,0.1403806030750275,5HbYAsFP83TgTc2n6HjvEdNo4SLuBNa95axFAvdt858Quju5,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,15,rxn:2:145788:94543,Cc1cnc(-c2ccc(C(C)Nc3cnc4c(=O)[nH][nH]c(=O)c4n3)s2)s1,0.1403756049963144,5CFVtQjHeZ4iTbMf6Fug7E1aLAKeERDEAomffRhSqaNDYJtp,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,2,rxn:2:166916:169604,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2ccc3ncsc3c2)s1,0.1402697193211523,5Dnni5GuLvaD6nyyYTpzJwuS2yCkGoGug4naDyFjERg8KZpE,5GZDZJZok82n7cY7XZ3M77WjfCowWwAVaCRk9pNXGtnN4zzx,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,20,rxn:2:166916:169604,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2ccc3ncsc3c2)s1,0.1402697193211523,5GrjSpB1MLhwS8hCHgKYktfu9hTavi1aCkuHN9PdzArtxhiX,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,28,rxn:2:140299:122772,Cc1ccc(-c2ncc(C(C)Nc3nc4[nH]cnc4c(=O)[nH]3)s2)s1,0.1390346586704254,5DHyJYdpU4yditLtgpgW3sVMGDWV9jCKE6S155YLa4RakXoz,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,17,rxn:2:95640:153591,COc1ccc(-c2ccc(C(C)Nc3nc(N(C)C)n(C)c(=O)c3N=O)s2)cn1,0.138048636502233,5FjSxGWFGQJQPfzxSLk9gvZAyHJPNuTDvxzuURCuyk6nYChz,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,55,rxn:2:84393:134530,Cc1c(NC(C)c2cnc(-c3cccs3)s2)[nH]c(=O)[nH]c1=O,0.138022092255679,5HjRab4totmcmTG1iLaXe9qDMfFGxQ6BpnKLFqtcZUgMdsFn,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,27,rxn:2:131373:72130,CC(Nc1ncc([S-])cn1)c1ccc2c(c1)COC2,0.1379614127309699,5Cu82Kk362oZUA3Lk91TwYcmzpRbTL9YW5DFkRX91E9puZfM,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,44,rxn:2:122812:77135,CC(Nc1nc2cnccc2[nH]1)c1ccc(-c2cn[nH]c2)cc1,0.1379419409710428,5FpRmU4tvJmF34RHSYNi1MjJyJCyhXqWRF7xzAQezLXDByA9,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,26,rxn:2:89710:120359,Cc1cc(C(C)Nc2ncc(-c3cn[nH]c3)cn2)cn2ncnc12,0.137181431055069,5GnaLUR9kQKNoJvcmyMSyTdgSmSCHnVuxo41Ut8TkWUBoSRc,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,34,rxn:2:166916:68719,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1cnc(-c2ccccn2)s1,0.1371483137974372,5DhS6oYFqaHaJLjPUNefoCJSrUsizGsXPeNUg4AB4c8dzQya,5ERJS9fpDW6WhC62Ug5ynXoojqsNeNVruwJj3GSCbGicJx5s,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,24,rxn:2:89710:149040,Cc1cc(C)c2[nH]c(C(C)Nc3ncc(-c4cn[nH]c4)cn3)nc2c1,0.1366988778114319,5F4QDXd8LDZJ2LZJTcfzX8WFmTx4bMNxMnzStHQJGhz5hAcH,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,16,rxn:2:79588:66791,Cc1csc(-c2csc(C(C)Nc3nc4[nH]snc-4c(=O)n3)c2)c1,0.1363137612740199,5FxN6Q8RqwJ7XQbQYFVijog4qfu1HUoMfia2r9tgPSMZsciZ,5CwisvtrcF386MhHuUdrV5pDbBniYP1HoXP8r631yxheX3tM,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,22,rxn:2:131373:89838,Cc1nc2ccc(C(C)Nc3ncc([S-])cn3)cc2s1,0.135388845205307,5CQ4v4QV2UR9QCpxozJqXTumPLySZYUk4Jfn7VvzYQaNBUiw,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,40,rxn:2:86741:131279,Cc1ccc2[nH]c(NC(C)c3cnc(-c4cc[nH]c4)s3)nc2c1,0.1346157245014025,5EepKrEevANhhjQvBxiSYY6dL2n8nxSbFyq72yMiPTRWFPSU,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,11,rxn:2:66559:131613,Cc1nccc2c(C(C)Nc3nnc(-c4ccco4)s3)csc12,0.134101416753686,5C5NXpbaYFuB11bYP5rNPguQmZWMfwWupFULbJnFbsqwdHKb,5F7TexzUicpdUCtrDUK54n14Kdt8Scc2AaFnZZdGN4JecHaE,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,59,rxn:2:66559:131613,Cc1nccc2c(C(C)Nc3nnc(-c4ccco4)s3)csc12,0.134101416753686,5ETvRCP9W3YKQKVZXKqi2KnnmDnSLnVmPQoxBDTy6SNRWaeR,5GjmEbUrTzr9ckoKRkziwm89QdY94DhEK2YAYhdErYSp68EL,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,32,rxn:2:126227:164517,CCc1c(NC(C)c2ccc(-c3nccc(OC)n3)s2)nc(N(C)C)[nH]c1=O,0.1326839178800583,5GmtNRR8rcmLfC2ftC7dofFWemqaToHFJEjN65R8nhfrDhaf,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,33,rxn:2:124343:87505,Cc1n[nH]c2ncc(C(C)Nc3ccc(-c4ccsc4)nn3)cc12,0.1326334625482559,5FuhZEPyhXVUC4vTKCBVWQcFskkBKv4o1SBQhSVHypcoiViD,5H4QZzys1DDnBrHjureUniLrWSaH1ie7Sc5vFkhHhiuUxCBt,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,21,rxn:2:94815:131613,Cc1nccc2c(C(C)Nc3cc4occc4cn3)csc12,0.1314983747222207,5EyaVBUQAoZ1HdUBCRRVmJqxp5Yoi5E4JHPVrQLmx7zRMmUk,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,42,rxn:2:166916:145893,CC(Nc1c(N=O)c(=O)[nH]c2ncnn12)c1ccc(-c2ccc3cn(C)nc3c2)s1,0.1311385909716288,5G9isXT1FM9BmMnXz8dXe8Et2TfMx2vvxjt16nqYJuNxNbZh,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,49,rxn:2:74718:97945,Cc1nccc2c(C(C)Nc3ccc(-c4ccsc4)cn3)n[nH]c12,0.129051278034846,5C7nC15ebbcwAmhUP18pV1zhKiXAswK9MKLFkFFTMzm3mwpy,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,14,rxn:2:133760:131613,Cc1nccc2c(C(C)Nc3ccc(-c4cscn4)cn3)csc12,0.1282711426417033,5DX3bBzDVjhYeigGrumbYzpdKqzFxiTi3xY6QfpwrabLfsCq,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,51,rxn:2:131429:154249,CSc1ncc(-c2ncc(C(C)Nc3nc4cccc(C)n4n3)s2)cn1,0.1059947082629571,5HTfHX7Dv8JGJD9rrxNBYnYy2AVaxoyeWmfNmkjStrBLFG1S,5CUiMYcMPFtMmjdov6yqWuWsMyhbs4naNxDiCGeUQP2RKFqP,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,10,rxn:2:102148:73299,CCC(C)c1cc(NC(C)c2c[nH]c3c(C)cccc23)nc(C2CC2)n1,0.06062639905856206,5DDEGa8t9ghv92E2sjyCK2k8DfFpFYuLsJ6j7KsGVVX1EDtJ,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,9,rxn:2:100960:158130,CCC(Nc1nc(C2CC2)nc(N(C)C)n1)c1ccc(-c2cnc(SC)nc2)s1,0.05645540870469192,5HESq8feacKRMQwAc4UWSxB5CDY7MTVAAkwgBdpaTbAeQQoZ,5FgdHCpEA2KLxyuTzBrx9BSCrzKjFuyXog8YiJ2ZmYV2F2kH,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,43,rxn:2:154840:152053,COc1cc(-c2ccnc(C(C)Nc3c4c(nc5cc(C)nn35)CCC4)c2)ccn1,0.04675600330034892,5FHxcxoJ4y5uPV5vufxU8iURosgNMjaZ39Qg2VMzEy2ppct5,5EeTKGrMYjXLqQYJmVUtds6hNuUvAaz8iswWpELSJGbvJN7D,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,37,rxn:2:106650:154249,CCCc1cc(NC(C)c2cnc(-c3cnc(SC)nc3)s2)nc(C2CCOC2)n1,0.04638365705808004,5CPHBmygku4FKx3xSeUnoMfn7cGie5xfkB7Fms1XuRafiu4R,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,1,rxn:2:131336:147583,CCC(CC)c1cc(NC(C)c2ccc(C)c3nccnc23)nc(C2CC2)n1,0.03816705090659005,5HEoUDATGvAFMT4ViLrAjfVT8VtMRbgSRFA9YZVXEJzXJ842,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-10T06:08:17+00:00
rxn:2,23196,Q4QQW4,58,rxn:2:102148:92447,CCc1cccc2c(C(C)Nc3cc(C(C)CC)nc(C4CC4)n3)c[nH]c12,0.02276145252916548,5D52Ajv2MSWKfV1PNfyKthAGmNsWGi7dhQ3w1XiNptH6adCg,5G9V3UQ1MHnkCy4ntYDV3ShyaVfjKTDGkSQaaMBPA4jSQAeT,2026-06-10T06:08:17+00:00
rxn:2,23198,Q4QQW4,26,rxn:2:89710:76255,CC(Nc1ncc(-c2cn[nH]c2)cn1)c1ccc(-c2c[nH]cn2)cc1,0.1523145866394043,5GnaLUR9kQKNoJvcmyMSyTdgSmSCHnVuxo41Ut8TkWUBoSRc,5EvpaL11ef7DmbyH7JZvRypq4mRVDuBNUVVMjhsnMU8GdDy5,2026-06-10T08:22:33+00:00
rxn:2,23198,Q4QQW4,20,rxn:2:69759:120800,Cc1n[nH]cc1-c1ncc(C(C)Nc2ccc3nccc-3[nH]2)s1,0.1500467424807341,5Exexe43d9jbzMqFXnsJ9MqzCNjihzj2Rqm3m9sXt8HYkKiP,5DDSVRzLJ9ysTGSYe86QxBJBZ2dtktj9abdgxDXJ8Z6SrBdY,2026-06-10T08:22:33+00:00
rxn:2,23198,Q4QQW4,30,rxn:2:121618:167043,CC(Nc1n[nH]c(=O)c2[nH]ccc12)c1ccc(-c2cnc3nc[nH]c3c2)s1,0.1473490750348126,5DPfpjUqjCqr4fXah2xM64pVW7fBwpPNzFFf6c9waVXiP5BB,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-10T08:22:33+00:00
rxn:2,23198,Q4QQW4,35,rxn:2:121618:167043,CC(Nc1n[nH]c(=O)c2[nH]ccc12)c1ccc(-c2cnc3nc[nH]c3c2)s1,0.1473490750348126,5EbkgiLWxKj4T2UTUqFnF7sJEhAmFGme4oGpKWiVrS1YjPGi,5F1RWsGeB9MbEeDi7yAmW2FpyUQi3AZ6uuqt7RbSE5DjpHQH,2026-06-10T08:22:33+00:00
rxn:2,23198,Q4QQW4,47,rxn:2:166916:89838,Cc1nc2ccc(C(C)Nc3c(N=O)c(=O)[nH]c4ncnn34)cc2s1,0.1452341079711914,5H1RZMrwFGFBkxTnr97RdymDXCcq2aRhvjWbjN4eyAhnP5rA,5DZXbYUsMahTTBxotNEegTKXT5FLyPjCvHs9nnnA73TtPNYh,2026-06-10T08:22:33+00:00
